uid,area,titulo,promesa,avance_total,boletin,titulo_proyecto,link,1° tramite,veto,insistencia,2°-3° tramite,comision_mixta,tribunal_constitucional,aprobacion_presidencial,promulgado,rechazado/retirado,nombre_avance,avance,simple,suma,inmediata,total_urgencias,ja_porque
237,Transporte y Telecomunicaciones,Modernizacion Ley General de Telecomunicaciones,"Modernizaremos la Ley General de Telecomunicaciones para que este bien sea licitado y no entregado sin grandes requerimientos a las empresas, como se hizo durante gran parte de los últimos treinta años. Además, se debe reducir la duración de las licencias de 30 a 15 años (como en la mayoría de los países OCDE)",0%,,,,,,,,,,,,,,0,,,,0,#REF!
238,Transporte y Telecomunicaciones,"Ley de datos
personales ","Le daremos urgencia a la tramitación de una nueva ley de datos personales que dé cuenta de los desafíos actuales
del entorno en línea, la inteligencia artificial, el big data y el uso de otras tecnologías, incluyendo estándares de protección reconocidos por la OCDE y en línea con la regulación europea.",70%,11144-07,Regula la protección y el tratamiento de los datos personales y crea la Agencia de Protección de Datos Personales.,https://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=13802-03#,,,,1,,,,,,Segundo Tramite,"0,7",1,24,2,27,#REF!
239,Transporte y Telecomunicaciones,Autoridad Regional de Movilidad,"Descentralizaremos la planificación y la gestión de la movilidad a nivel regional, transfiriendo íntegramente competencias y financiamiento a los Gobiernos Regionales. Crearemos al interior de éste la figura de la Autoridad Regional de Movilidad con estas atribuciones, la cual tendrá un consejo asesor y consultivo ciudadano.",0%,,,,,,,,,,,,,,0,,,,0,#REF!
240,Transporte y Telecomunicaciones,Ley CATI, Patrocinaremos activamente la promulgación de la Ley CATI y dispondremos los recursos necesarios para su implementación.,90%,9252-15,Crea un Sistema de Tratamiento Automatizado de Infracciones del Tránsito y modifica las leyes N° 18.287 y N° 18.290,https://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=9252-15,,,,,,1,,,,Tribunal Constitucional,"0,9",9,5,1,15,#REF!
241,Transporte y Telecomunicaciones,Ley de Movilidad,"Avanzaremos en diseños de infraestructura coherentes y acordes, promoviendo y destinando recursos a la materialización de 50 zonas de tránsito calmado. Todo ello potenciado en un marco fijado por una Ley y Política de Movilidad.",0%,,,,,,,,,,,,,,0,,,,0,#REF!
242,Transporte y Telecomunicaciones,Nuevo Sistema de Medios Públicos,"Se propone desarrollar un Nuevo Sistema de Medios Públicos (NSMP), más robusto que el actual, que incluya televisión, radio y multiplataformas. Con ello  esperamos proteger el patrimonio simbólico y que el nuevo sistema se constituya como un espacio para el desarrollo de la ciudadanía y sus expresiones de diversidad, que fomente la paridad de género, la interculturalidad, y la circulación de conocimientos local, regional y nacional. (...)
Cada medio dentro del SNMP tendrá su propio
directorio, con total independencia del gobierno en
ejercicio; serán descentralizados en su estructura de
administración y producción de contenidos.",0%,,,,,,,,,,,,,,0,,,,0,#REF!
243,Transporte y Telecomunicaciones,Ley de distribución independientes de medios,"Bajo la mirada descentralizadora, fortaleceremos el sector de los medios regionales, locales y comunitarios, atendiendo a su diversidad de plataformas, así como de modelos de gestión y administración (municipales, comerciales, comunitarios, de pueblos originarios y universitarios). Esto supone asegurar una distribución equitativa de frecuencias de radio y TV, y la descentralización de la distribución en prensa escrita, a través de una ley que resguarde la distribución independiente.",0%,,,,,,,,,,,,,,0,,,,0,#REF!
244,Vivienda y Urbanismo,Sistema de Planificación y Ordenamiento Territorial Rural," En el marco de la Ley de Ordenamiento Territorial, crearemos un Sistema de Planificación y Ordenamiento Territorial para las zonas rurales.",0%,,,,,,,,,,,,,,0,,,,0,#REF!
245,Vivienda y Urbanismo,"Impulsaremos el arriendo a precio justo,","Iniciando también las modificaciones
institucionales y presupuestarias necesarias para
facilitar mecanismos de inversión directa por parte
de los Serviu y municipios en la construcción de
vivienda pública.",0%,,,,,,,,,,,,,,0,,,,0,#REF!
246,Vivienda y Urbanismo,Política de Suelo,"Política de Suelo, impulsando proyectos de ley para crear un sistema de adquisición preferente de suelo con fines urbanohabitacionales y para la creación de instrumentos de captura de plusvalía que respondan a un criterio de justicia y equidad urbana que permitan la sustentabilidad financiera en el tiempo.",0%,,,,,,,,,,,,,,0,,,,0,#REF!
247,Vivienda y Urbanismo,Ajustes normativos a la copropiedad,"Ajustes normativos que aborden los problemas relacionados con la copropiedad y propicien otros mecanismos de tenencia, de forma de hacer más expeditas estas iniciativas.",70%,15552-14,Modifica diversos cuerpos normativos para adecuarlos al plan de emergencia habitacional y facilitar la ejecución de obras urbanas,https://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=10314-06#,,,,1,,,,,,Segundo Tramite,"0,7",,4,4,8,#REF!
248,Vivienda y Urbanismo,Empresas Públicas Regionales de Construcción Sustentable,"Construiremos viviendas dignas hechas con materiales de bajo impacto ambiental, con innovación, estandarización e industrialización de sistemas  constructivos, optimizando costos, plazos y residuos de construcción. Para esto se impulsará la creación de Empresas Públicas Regionales de Construcción Sustentable, trabajando con mipymes, proveedores locales, universidades e institutos que participen en los procesos de capacitación y certificación, para migrar a nuevos métodos industrializados de construcción, respetando siempre la autonomía y costumbres locales.",0%,,,,,,,,,,,,,,0,,,,0,#REF!
249,Vivienda y Urbanismo,Empresa Pública Autónoma Comercializadora de Materiales de Construcción,"Crearemos la Empresa Pública Autónoma Comercializadora de Materiales de Construcción (FERRABAST), que considerará la construcción en regiones de  Ferreterías Populares que permitan reducir el costo de materiales, priorizando aquellos que permitan el acondicionamiento térmico de viviendas nuevas y existentes.",0%,,,,,,,,,,,,,,0,,,,0,#REF!
250,Vivienda y Urbanismo,Planes Maestros de Integración Territorial,"Impulsaremos la planificación territorial participativa y descentralizada mediante Planes Maestros de Integración Territorial que potencien el desarrollo  armónico de barrios, localidades y ciudades. Lo haremos transfiriendo a los GORE competencias de planificación en planes intercomunales y metropolitanos. Estos planes facultarán a los gobiernos locales y regionales para gestionar proyectos urbanos de diversas escalas, incluyendo una cartera de inversión pública en proyectos estratégicos. Este instrumento de planificación y gestión territorial tanto en áreas rurales como urbanas, tendrá foco en proyectos de vivienda asequible, equipamiento, espacios públicos, patrimonio y desarrollo de infraestructura para el sistema nacional de cuidados, basado en el  cumplimiento de estándares e indicadores de equidad territorial",0%,,,,,,,,,,,,,,0,,,,0,#REF!
251,Vivienda y Urbanismo,Los Consejos Comunales y Territoriales,"Daremos poder a las comunidades mediante la figura de los Consejos Comunales y Territoriales, que participarán de la elaboración, diseño y evaluación de los planes maestros de integración territorial.",0%,,,,,,,,,,,,,,0,,,,0,#REF!
252,Vivienda y Urbanismo,"Ley de Ordenamiento
Territorial"," La Ley de Ordenamiento Territorial será el marco normativo que unifique actores y metodologías, y garantice el cumplimiento de estándares mínimos para el desarrollo territorial vinculado a objetivos de integración social, al sistema nacional de cuidados y a la protección del medioambiente. Esta ley, además, debería sugerir una zonificación a nivel regional con perspectiva de protección ambiental, económica y social. Cada Gobierno Regional será responsable de planificar y normar su territorio con las herramientas y los objetivos planteados en dicha ley.",0%,,,,,,,,,,,,,,0,,,,0,#REF!
253,Vivienda y Urbanismo,Sistema de Planificación y Ordenamiento Territorial,"Dentro del marco de la discusión de la Ley de Ordenamiento Territorial, implementaremos un Sistema de Planificación y Ordenamiento Territorial, que permita el vínculo y coordinación efectiva entre niveles regionales, intercomunales,  comunales y barriales. En lo anterior, fortaleceremos a los Gobiernos Regionales como actor principal de la planificación de los programas de vivienda y del territorio, entregándoles las competencias para colaborar en la adquisición de suelos y gestión de la vivienda pública.",0%,,,,,,,,,,,,,,0,,,,0,#REF!
,,,,10%,,,,,,,,,,,,,,,,,,,
