uid,area,titulo,promesa,avance_total,boletin,titulo_proyecto,link,1° tramite,veto,insistencia,2°-3° tramite,comision_mixta,tribunal_constitucional,aprobacion_presidencial,promulgado,rechazado/retirado,nombre_avance,avance,simple,suma,inmediata,total_urgencias,ja_porque
198,Estado,Consagrar la subsidiariedad territorial de los Municipios,Fortalecer a los municipios estableciendo que pueden hacer todo aquello que no esté expresamente entregado al gobierno central de forma de consagrar una subsidiariedad territorial.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
199,Democracia,Introducir la iniciativa popular de ley y los plebiscitos regionales,Introducir la iniciativa popular de ley y los plebiscitos regionales.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
200,Estado,Potenciar la Biblioteca del Congreso como órgano asesor y establecer asesorías profesionales permanentes por Comités o Bancadas.,"Potenciar el rol de la Biblioteca del Congreso como órgano asesor y profesionalizar la asesoría parlamentaria, transitando desde la asesoría externa individual a las asesorías profesionales permanentes por Comités o Bancadas. Estas se designarán por concurso público en tres etapas, incluyendo criterios de profesionalización y confianza política. Los asesores tendrán dedicación exclusiva al trabajo legislativo.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
201,Estado,Crear una Secretaría Técnica común del Senado y la Cámara,"Crear una Secretaría Técnica común del Senado y la Cámara, que cumpla una función revisora previa a la promulgación de la ley. Dicha secretaría deberá elaborar un modelo de redacción legislativa e informar sobre la admisibilidad de las mociones parlamentarias, los errores de técnica legislativa, las posibilidades de refundir proyectos, la racionalización del número de comisiones permanentes, entre otros.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
202,Estado,Incorporar las plantas del Congreso al sistema de Alta Dirección Pública.,Incorporar las plantas del Congreso al sistema de Alta Dirección Pública.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
203,Democracia,Disminuir el número de parlamentarios,"Disminuir el número de parlamentarios manteniendo un sistema proporcional, reduciendo su número a 120 diputados y 40 senadores.",40%,11692-07,"Reduce el número de integrantes de la Cámara de Diputados y del Senado, en la forma que indica",http://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=11692-07,1,,,,,,,,,Primer Tramite,"0,4",,6,,6,El proyecto de ley asociado se encuentra en primer trámite constitucional
204,Estado,Perfeccionar la fiscalización al gobierno y la administración pública,"Perfeccionar los mecanismos de fiscalización al gobierno y la administración pública y fortalecer la obligación de respuesta y seguimiento de oficios por parte del Ejecutivo.
",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
205,Estado,Obligatoriedad del Ejecutivo de asistir a las citaciones a comisiones legislativas,Establecer la obligación de las autoridades del Ejecutivo o sus representantes de asistir a las comisiones legislativas a las que sean citados y sancionar como falta grave a la probidad administrativa la entrega de antecedentes falsos en comisiones investigadoras.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
206,Estado,Crear una Contraloría General del Congreso,Fortalecer el control ético y de gestión presupuestaria creando una Contraloría General del Congreso Nacional que ejerza su rol con autonomía.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
207,Estado,Establecer una dirección general y superior del Congreso,"Establecer una instancia permanente, de carácter colegiada e independiente, encargada de la dirección general y superior del Congreso, responsable de su gestión administrativa y económica.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
208,Democracia,Obligación de los parlamentarios de rendir cuentas públicas ,Incorporar la obligación anual de los parlamentarios de rendir cuentas públicas en sus respectivos distritos y circunscripciones.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
209,Estado,Nueva ley orgánica de la Contraloría General de la República,Modernización y fortalecimiento de la Contraloría General de la República a través de nueva ley orgánica que actualice la normativa vigente.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
210,Estado,Perfeccionar el recurso de inaplicabilidad,"Modernizar Tribunal Constitucional: Revisar y perfeccionar el recurso de inaplicabilidad, fortaleciendo el respeto de la Constitución en los litigios ante los tribunales ordinarios.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
211,Estado,Revisar el sistema de nombramiento de los ministros del Tribunal Constitucional,"Modernizar Tribunal Constitucional: Revisar el sistema de nombramiento de los ministros del Tribunal Constitucional, promoviendo un mayor escrutinio de los postulantes, fortaleciendo la transparencia e involucrando a los tres poderes del Estado en los nombramientos de sus miembros.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
212,Estado,Reducir el número de ministros del Tribunal Constitucional,Modernizar Tribunal Constitucional: Reducir el número de ministros de 10 a 9 para evitar que asuntos de relevancia sean resueltos por el voto dirimente de su presidente.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
213,Estado,Institucionalizar el funcionamiento de los comités interministeriales ,"Institucionalizar por ley el funcionamiento de los comités interministeriales de coordinación político, económico, social, infraestructura y territorio.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
214,Estado,Regular el tránsito entre el sector público y el privado,"Aumentar las condiciones para regular el tránsito entre el sector público y el privado, avanzando hacia los estándares existentes en los países de la OCDE en materia de prevención de los conflictos de interés.",40%,11883-06,Fortalece la integridad pública,http://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=11883-06,1,,,,,,,,,Primer Tramite,"0,4",1,20,,21,El proyecto de ley asociado se encuentra en primer trámite constitucional
215,Justicia y Derechos Humanos,Actualizar la legislación respecto a los delitos funcionarios,"Actualizar la legislación en lo que se refiere a las conductas sancionadas y las penas respecto a los delitos funcionarios, como el soborno y el cohecho.",100%,10739-07,"Modifica el Código Penal en lo relativo a los delitos de cohecho y soborno, aumentando las penas, tipifica los delitos de soborno entre particulares y de administración desleal; y la ley N° 20.393, que establece la responsabilidad penal de las personas jurídicas en los delitos de lavado de activos, financiamiento del terrorismo y delitos de cohecho que indica.",http://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=10739-07,,,,,,,,1,,Promulgado,1,4,11,6,21,El proyecto de ley asociado se encuentra publicado y es Ley de la República.
216,Estado,Ampliar las exigencias de transparencia a todos los órganos estatales autónomos ,"Ampliar las exigencias de transparencia a todos los órganos estatales autónomos tales como el Ministerio Público, la Contraloría, el Banco Central, el Servicio Electoral, entre otros.",70%,12100-07,"Modifica la ley N°20.285, Sobre Acceso a la Información Pública",http://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=12100-07,,,,1,,,,,,Segundo Tramite,"0,7",5,16,,21,El proyecto de ley asociado se encuentra en segundo trámite constitucional
217,Estado,Modernizar el Estatuto Administrativo,"Modernizar el Estatuto Administrativo que rige a los funcionarios públicos, despejando la duplicidad normativa que ha producido el uso judicial del Código del Trabajo para funcionarios regidos por el Estatuto Administrativo y otras disfuncionalidades.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
218,Estado,Incrementar la movilidad de los funcionarios al interior de las instituciones del Estado,"Incrementar la movilidad vertical y horizontal de los funcionarios al interior de las instituciones del Estado, facilitando el acceso a cargos profesionales, técnicos y directivos a funcionarios de otros servicios, sean ellos planta o contrata.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
219,Estado,Reformar la seleccion del directorio de las empresas públicas,"Reformar la gestión y gobierno corporativo de las empresas públicas, terminando con la presencia de ministros en los directorios y asegurando que los directores sean seleccionados por su mérito, experiencia y capacidades.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
220,Estado,Separar la función empresarial de un eventual rol social de las empresas públicas,"Separar la función empresarial de un eventual rol social de las empresas públicas, que debiera justificarse en su propio mérito y ser abordado de forma separada a través de subsidios directos que decida el Congreso.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
221,Estado,Armonizar las leyes de las empresas públicas,"Armonizar las leyes de las empresas públicas e institucionalizar, definir facultades y empoderar al Sistema de Empresas Públicas que hoy funciona como un comité dependiente de CORFO y carece de facultades para ejercer correctamente su rol.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
222,Estado,Establecer el Sistema Nacional de Emergencia y Proteccion Civil y crear la Agencia Nacional de Proteccion Civil.,"Impulsar la promulgación de la ley, impulsada durante el anterior gobierno, que establece el Sistema Nacional de Emergencia y Protección Civil y crea la Agencia Nacional de Protección Civil, para modernizar la estructura y gestión de la ONEMI y establecer un sistema efectivo para prevenir y gestionar el riesgo de desastres. ",70%,7550-06,Establece el Sistema Naciona de Emergencia y Proteccion Civil y crea la Agencia Nacional de Proteccion Civil. ,http://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=7550-06,,,,1,,,,,,Segundo Tramite,"0,7",12,,,12,El proyecto de ley asociado se encuentra en segundo trámite constitucional
223,Estado,Modificar la Ley Orgánica Constitucional de Municipalidades,"Modificar la Ley Orgánica Constitucional de Municipalidades sobre atribuciones y manejo de recursos para la gestión del riesgo de desastres y administración de emergencias, de manera de fortalecer sus capacidades y atribuciones.",70%,7550-06,Establece el Sistema Naciona de Emergencia y Proteccion Civil y crea la Agencia Nacional de Proteccion Civil. ,http://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=7550-06,,,,1,,,,,,Segundo Tramite,"0,7",12,,,12,El proyecto de ley asociado se encuentra en segundo trámite constitucional
224,Estado,Crear una asignación para cargos prioritarios de las municipalidades y fortalecer la de los gobiernos regionales,"Crear una asignación especial de función crítica para cargos prioritarios de las municipalidades y fortalecer la de los gobiernos regionales, estableciendo un límite máximo en relación al personal de planta y contrata.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
225,Estado,Incorporar en regiones y comunas la seleccion por Alta Dirección Pública,Incorporar en regiones y comunas un sistema de selección para jefes de división o directores de unidades por mecanismo de Alta Dirección Pública.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
226,Democracia,Establecer la remoción de autoridades regionales ,"Establecer la remoción de autoridades regionales por incumplimiento de deberes o faltas a la probidad, similar a la figura que existe en el caso de los municipios.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
227,Estado,Reforzar el rol de los municipios en la inversión local y los programas sociales.,"Reforzar el rol de los municipios, para que sean los responsables de la inversión local y los grandes gestores de los programas sociales.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
228,Obras Públicas,Modificar la Ley de Financiamiento Urbano Compartido,"Modificar la Ley de Financiamiento Urbano Compartido, haciendo posibles los aportes municipales que permitan la coejecución entre el sector público y privado de obras de interés público.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
229,Estado,Crear el Fondo Nacional de Desarrollo Local,Crear el Fondo Nacional de Desarrollo Local con los recursos que financian proyectos de impacto local.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
230,Estado,Transformar los recursos con directrices sectoriales,Transformar los recursos con directrices sectoriales del Fondo Nacional de Desarrollo Regional a recursos de libre disposición,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
231,Estado,Definir una ley de financiamiento y responsabilidad fiscal regional.,Definir una ley de financiamiento y responsabilidad fiscal regional.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
232,Estado,Crear franquicia tributaria para las donaciones a municipios y regiones,Crear una franquicia tributaria para las donaciones a municipios y regiones destinadas a inversión o programas en beneficio de la comunidad.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
233,Estado,Aumentar los recursos de libre disposición de los municipios,Aumentar los recursos de libre disposición de los municipios mediante la mejora de normas legales y reglamentarias que faciliten la recaudación de impuestos y derechos municipales,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
234,Defensa,Resguardar nuestros intereses y derechos en la Antártica,"Aumentar la capacidad de contribuir al resguardo y protección de nuestros intereses y derechos en la Antártica y en las áreas marítimas, jurisdiccionales o con responsabilidad internacional.",70%,9256-27,Establece el Estatuto Chileno Antártico.,http://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=9256-27,,,,1,,,,,,Segundo Tramite,"0,7",1,21,,22,El proyecto de ley asociado se encuentra en segundo trámite constitucional
235,Defensa,Reemplazar la Ley Reservada del Cobre,"Reemplazar la Ley Reservada del Cobre por un mecanismo de financiamiento estable y plurianual que garantice la inversión en desarrollo y el sostenimiento de las capacidades estratégicas, incluyendo la mantención de un fondo de contingencia estratégica y un piso mínimo garantizado.",100%,7678-02,"Establece nuevo mecanismo de financiamiento, de las capacidades estratégicas de la defensa nacional",http://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=7678-02,,,,,,,,1,,Promulgado,1,,12,1,13,El proyecto de ley asociado se encuentra publicado y es Ley de la República.
236,Defensa,Modernizar la carrera militar ,"Modernizar la carrera militar a fin de aprovechar mejor la formación del personal activo, considerando que en la actualidad pasa a retiro personal altamente calificado que todavía cuenta con capacidades para seguir aportando en sus respectivas instituciones.",40%,12391-02,Establece una modernización de la carrera profesional para las Fuerzas Armadas,http://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=12391-02,1,,,,,,,,,Primer Tramite,"0,4",5,9,,14,El proyecto de ley asociado se encuentra en primer trámite constitucional
237,Estado,Modernizar la normativa de los gobiernos corporativos de las empresas públicas de defensa,Modernizar las normas que rigen los gobiernos corporativos de las empresas públicas de defensa y generar mecanismos de cooperación con el sector privado.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
238,Justicia y Derechos Humanos,Elaborar una Ley para el Regreso,Elaborar una Ley para el Regreso (de compatriotas en el extranjero),0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
239,Desarrollo Social,Promover sistemas de economía colaborativa y solidaria,"Promover sistemas de economía colaborativa y solidaria por medio del apoyo a emprendimientos de impacto social, cuyo objetivo sea la creación de soluciones para las personas más vulnerables.",40%,11273-03,Regula la creación y funcionamiento de las empresas de beneficio e interés colectivo,http://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=11273-03,1,,,,,,,,,Primer Tramite,"0,4",1,1,,2,El proyecto de ley asociado se encuentra en primer trámite constitucional
240,Democracia,Crear el Servicio Nacional de la Sociedad Civil,Crear el Servicio Nacional de la Sociedad Civil en reemplazo de la División de Organizaciones Sociales. Su principal función será establecer canales de comunicación y colaboración entre el Estado y la sociedad civil.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
241,Desarrollo Social,Acelerar la aprobación de la Ley Única de Donaciones,"Acelerar la aprobación de la Ley Única de Donaciones con el objetivo de promover la solidaridad, la filantropía y la participación de la sociedad civil.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
242,Desarrollo Social,Crear una Ley Única de Subvenciones Sociales,Crear una Ley Única de Subvenciones Sociales que no discrimine según quien provea el servicio y sea transversal a todos los organismos del Estado.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
243,Desarrollo Social,Incorporar a las organizaciones religiosas como objeto de donaciones,Incorporar a las organizaciones religiosas como susceptibles de ser objeto de donaciones con beneficios tributarios en la Ley Única de Donaciones.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
244,Justicia y Derechos Humanos,Perfeccionar la ley de libertad religiosa y de culto,Perfeccionar la ley de libertad religiosa y de culto e ingresar una reforma constitucional que incluya la libertad religiosa en el artículo 19 N°6 de la Constitución Política.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
245,Justicia y Derechos Humanos,Derecho de las instituciones privadas a determinar su propio ideario institucional,Reconocer el derecho de las instituciones de carácter privado a determinar su propio ideario institucional y a no ser obligadas a actuar en contra del mismo.,0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
246,Justicia y Derechos Humanos,Regular el ejercicio del derecho de objeción de conciencia,"Regular las condiciones en que se ejerce el derecho de objeción de conciencia, entendido como el derecho de la persona a ser eximida del cumplimiento de aquellas obligaciones jurídicas que le impongan acciones u omisiones contrarias a los propios y graves imperativos religiosos, morales, éticos o axiológicos, sinceramente asumidos y debidamente probados.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
247,Cultura,Subvención para escuelas artísticas de calidad y creacion de Liceos artisticos ," Reconocer todas las escuelas artísticas que cumplan requisitos de calidad, estableciendo una subvención especial y crear un Liceo Artístico de Excelencia en las regiones del país.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
248,Cultura,Revisar la Ley de Monumentos Nacionales,"Revisar la Ley de Monumentos Nacionales sobre la composición del Consejo de Monumentos Nacionales, la revisión de los tipos y procedimientos de declaratorias y el sistema de compensaciones e incentivos.",40%,12712-24,Establece una nueva institucionalidad y perfecciona los mecanismos de protección del patrimonio cultural,http://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=12712-24,1,,,,,,,,,Primer Tramite,"0,4",1,1,,2,El proyecto de ley asociado se encuentra en primer trámite constitucional
249,Vivienda y Urbanismo,Planificación urbanística,"Reconocer a la ciudad como objeto de la planificación urbanística y desarrollar Planes de Ciudad en las policomunales, con atribuciones en lo referente a conformación de barrios, diseño de espacios públicos, prevención de riesgos naturales, transportes, infraestructura y medioambiente.",70%,12288-14,Modifica diversos cuerpos normativos en materia de integración social y urbana,http://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=12288-14,,,,1,,,,,,Segundo Tramite,"0,7",,20,,20,El proyecto de ley asociado se encuentra en segundo trámite constitucional
250,Vivienda y Urbanismo," Crear el Ministerio de Ciudad, Vivienda y Territorio.","Fusionar el Ministerio de Vivienda y Urbanismo con el Ministerio de Bienes Nacionales y crear el Ministerio de Ciudad, Vivienda y Territorio.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
251,Vivienda y Urbanismo,Modernizar la legislación sobre inmuebles patrimoniales,Modernizar la legislación sobre inmuebles patrimoniales incorporando mecanismos de compensación y beneficios tributarios para los propietarios.,40%,12712-24,Establece una nueva institucionalidad y perfecciona los mecanismos de protección del patrimonio cultural,http://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=12712-24,1,,,,,,,,,Primer Tramite,"0,4",1,1,,2,El proyecto de ley asociado se encuentra en primer trámite constitucional
252,Medio Ambiente,Crear un Fondo de Remediación del medio ambiente dañado,"Crear un Fondo de Remediación que pueda iniciar acciones de reparación de componentes del medio ambiente dañados. El financiamiento del fondo, además de donaciones, provendrá de diversas fuentes, incluyendo planes de reparación y compensación de la Superintendencia de Medio Ambiente, así como sentencias de los Tribunales Ambientales en materia de daño ambiental.",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
253,Medio Ambiente,Implementar una Ley de Cambio Climático,Implementar una Ley de Cambio Climático a fin de cumplir con nuestro compromiso internacional al año 2030,40%,13191-12,Proyecto de ley que fija Ley Marco de Cambio Climático.,http://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=13191-12,1,,,,,,,,,Primer Tramite,"0,4",,1,,1,El proyecto de ley asociado se encuentra en primer trámite constitucional
254,Ciencia y Tecnología, Crear un Fondo Climático Nacional,"Crear una estrategia de financiamiento, junto con la creación de un Fondo Climático Nacional, para la investigación científica, la generación de información, el diseño de medidas y la transferencia de tecnologías.",40%,13191-12,Proyecto de ley que fija Ley Marco de Cambio Climático.,http://www.senado.cl/appsenado/templates/tramitacion/index.php?boletin_ini=13191-12,1,,,,,,,,,Primer Tramite,"0,4",,1,,1,El proyecto de ley asociado se encuentra en primer trámite constitucional
255,Deporte,"Modernizar la Ley del Deporte, en materia de asociatividad y descentralización","Modernizar la Ley del Deporte, fomentando la asociatividad y la descentralización, potenciando el rol de la sociedad civil, especialmente los clubes, y ampliando el destino de las donaciones deportivas, de forma que incluyan nuevas organizaciones como juntas de vecinos y colegios, así como deportistas en particular,",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
256,Medio Ambiente,Modernizar legislacion en materia de proteccion animal,"Impulsar una agenda de protección animal, prohibiendo el uso de animales en circo y modernizando la legislación vigente en la materia",0%,,,,,,,,,,,,,,0,,,,0,No se conocen proyectos de ley asociados a esta promesa.
